data_id,"capid","sku","payment_type",term,annual_mileage,custom_cash_deposit_minimum,custom_cash_deposit_maximum,manufacture_deposit,payment_amount,optional_final_payment,finance_facility_fee,purchase_fee,representative_apr,interest_rate,mileage_over_term_of_contract,excess_mileage_charge,price_of_the_car_for_validation,"creation_time","update_time"
171,"49672","0","pcp",30,10000,150.00,7000.00,1000.00,332.72,5737.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
172,"49672","0","pcp",30,11000,150.00,7000.00,1000.00,334.30,5686.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
173,"49672","0","pcp",30,12000,150.00,7000.00,1000.00,336.67,5610.00,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
174,"49672","0","pcp",30,13000,150.00,7000.00,1000.00,338.51,5550.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
175,"49672","0","pcp",30,14000,150.00,7000.00,1000.00,341.27,5461.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
176,"49672","0","pcp",30,15000,150.00,7000.00,1000.00,343.11,5401.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
177,"49672","0","pcp",30,16000,150.00,7000.00,1000.00,345.87,5312.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
178,"49672","0","pcp",30,17000,150.00,7000.00,1000.00,347.84,5248.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
179,"49672","0","pcp",30,18000,150.00,7000.00,1000.00,350.80,5153.13,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
180,"49672","0","pcp",30,19000,150.00,7000.00,1000.00,352.77,5089.38,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
181,"49672","0","pcp",30,20000,150.00,7000.00,1000.00,355.73,4993.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
182,"49672","0","pcp",30,21000,150.00,7000.00,1000.00,357.70,4930.00,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
183,"49672","0","pcp",30,22000,150.00,7000.00,1000.00,360.66,4834.38,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
184,"49672","0","pcp",30,23000,150.00,7000.00,1000.00,362.63,4770.62,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
185,"49672","0","pcp",30,24000,150.00,7000.00,1000.00,365.58,4675.00,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
186,"49672","0","pcp",30,25000,150.00,7000.00,1000.00,367.29,4619.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
187,"49672","0","pcp",30,26000,150.00,7000.00,1000.00,369.86,4536.88,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
188,"49672","0","pcp",30,27000,150.00,7000.00,1000.00,371.57,4481.62,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
189,"49672","0","pcp",30,28000,150.00,7000.00,1000.00,374.13,4398.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
190,"49672","0","pcp",30,29000,150.00,7000.00,1000.00,375.71,4347.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
191,"49672","0","pcp",30,30000,150.00,7000.00,1000.00,378.07,4271.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
192,"49672","0","pcp",36,6000,150.00,7000.00,1000.00,294.47,5380.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
193,"49672","0","pcp",36,7000,150.00,7000.00,1000.00,296.25,5310.38,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
194,"49672","0","pcp",36,8000,150.00,7000.00,1000.00,298.03,5240.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
195,"49672","0","pcp",36,9000,150.00,7000.00,1000.00,299.81,5170.13,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
196,"49672","0","pcp",36,10000,150.00,7000.00,1000.00,298.90,5206.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
197,"49672","0","pcp",36,11000,150.00,7000.00,1000.00,303.70,5017.13,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
198,"49672","0","pcp",36,12000,150.00,7000.00,1000.00,305.80,4934.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
199,"49672","0","pcp",36,13000,150.00,7000.00,1000.00,307.91,4851.38,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
200,"49672","0","pcp",36,14000,150.00,7000.00,1000.00,310.01,4768.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
201,"49672","0","pcp",36,15000,150.00,7000.00,1000.00,312.12,4685.63,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
202,"49672","0","pcp",36,16000,150.00,7000.00,1000.00,314.22,4602.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
203,"49672","0","pcp",36,17000,150.00,7000.00,1000.00,316.33,4519.88,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
204,"49672","0","pcp",36,18000,150.00,7000.00,1000.00,318.43,4437.00,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
205,"49672","0","pcp",36,19000,150.00,7000.00,1000.00,320.54,4354.13,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
206,"49672","0","pcp",36,20000,150.00,7000.00,1000.00,322.64,4271.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
207,"49672","0","pcp",36,21000,150.00,7000.00,1000.00,324.75,4188.38,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
208,"49672","0","pcp",36,22000,150.00,7000.00,1000.00,326.85,4105.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
209,"49672","0","pcp",36,23000,150.00,7000.00,1000.00,328.96,4022.63,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
210,"49672","0","pcp",36,24000,150.00,7000.00,1000.00,330.84,3948.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
211,"49672","0","pcp",36,25000,150.00,7000.00,1000.00,332.63,3878.13,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
212,"49672","0","pcp",36,26000,150.00,7000.00,1000.00,334.41,3808.00,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
213,"49672","0","pcp",36,27000,150.00,7000.00,1000.00,336.13,3740.00,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
214,"49672","0","pcp",36,28000,150.00,7000.00,1000.00,337.75,3676.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
215,"49672","0","pcp",36,29000,150.00,7000.00,1000.00,339.37,3612.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
216,"49672","0","pcp",36,30000,150.00,7000.00,1000.00,340.99,3548.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
217,"49672","0","pcp",42,6000,150.00,7000.00,1000.00,266.31,5053.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
218,"49672","0","pcp",42,7000,150.00,7000.00,1000.00,267.95,4976.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
219,"49672","0","pcp",42,8000,150.00,7000.00,1000.00,270.14,4874.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
220,"49672","0","pcp",42,9000,150.00,7000.00,1000.00,271.82,4796.12,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
221,"49672","0","pcp",42,10000,150.00,7000.00,1000.00,274.19,4685.63,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
222,"49672","0","pcp",42,11000,150.00,7000.00,1000.00,275.97,4602.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
223,"49672","0","pcp",42,12000,150.00,7000.00,1000.00,278.34,4492.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
224,"49672","0","pcp",42,13000,150.00,7000.00,1000.00,280.12,4409.38,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
225,"49672","0","pcp",42,14000,150.00,7000.00,1000.00,282.49,4298.88,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
226,"49672","0","pcp",42,15000,150.00,7000.00,1000.00,284.17,4220.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
227,"49672","0","pcp",42,16000,150.00,7000.00,1000.00,286.36,4118.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
228,"49672","0","pcp",42,17000,150.00,7000.00,1000.00,288.00,4041.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
229,"49672","0","pcp",42,18000,150.00,7000.00,1000.00,290.05,3946.13,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
230,"49672","0","pcp",42,19000,150.00,7000.00,1000.00,291.56,3876.00,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
231,"49672","0","pcp",42,20000,150.00,7000.00,1000.00,293.56,3782.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
232,"49672","0","pcp",42,21000,150.00,7000.00,1000.00,295.07,3712.38,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
233,"49672","0","pcp",42,22000,150.00,7000.00,1000.00,297.07,3618.88,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
234,"49672","0","pcp",42,23000,150.00,7000.00,1000.00,298.58,3548.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
235,"49672","0","pcp",42,24000,150.00,7000.00,1000.00,300.40,3463.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
236,"49672","0","pcp",42,25000,150.00,7000.00,1000.00,301.77,3400.00,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
237,"49672","0","pcp",42,26000,150.00,7000.00,1000.00,303.50,3319.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
238,"49672","0","pcp",42,27000,150.00,7000.00,1000.00,304.59,3268.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
239,"49672","0","pcp",42,28000,150.00,7000.00,1000.00,306.05,3200.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
240,"49672","0","pcp",42,29000,150.00,7000.00,1000.00,307.15,3149.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
241,"49672","0","pcp",42,30000,150.00,7000.00,1000.00,308.61,3081.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
242,"49672","0","pcp",48,6000,150.00,7000.00,1000.00,246.60,4641.00,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
243,"49672","0","pcp",48,7000,150.00,7000.00,1000.00,248.80,4522.00,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
244,"49672","0","pcp",48,8000,150.00,7000.00,1000.00,250.92,4407.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
245,"49672","0","pcp",48,9000,150.00,7000.00,1000.00,252.97,4296.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
246,"49672","0","pcp",48,10000,150.00,7000.00,1000.00,253.44,4271.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
247,"49672","0","pcp",48,11000,150.00,7000.00,1000.00,256.90,4084.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
248,"49672","0","pcp",48,12000,150.00,7000.00,1000.00,258.78,3982.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
249,"49672","0","pcp",48,13000,150.00,7000.00,1000.00,260.59,3884.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
250,"49672","0","pcp",48,14000,150.00,7000.00,1000.00,262.32,3791.00,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
251,"49672","0","pcp",48,15000,150.00,7000.00,1000.00,264.05,3697.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
252,"49672","0","pcp",48,16000,150.00,7000.00,1000.00,265.62,3612.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
253,"49672","0","pcp",48,17000,150.00,7000.00,1000.00,267.19,3527.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
254,"49672","0","pcp",48,18000,150.00,7000.00,1000.00,268.69,3446.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
255,"49672","0","pcp",48,19000,150.00,7000.00,1000.00,270.10,3370.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
256,"49672","0","pcp",48,20000,150.00,7000.00,1000.00,271.51,3293.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
257,"49672","0","pcp",48,21000,150.00,7000.00,1000.00,272.93,3217.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
258,"49672","0","pcp",48,22000,150.00,7000.00,1000.00,274.34,3140.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
259,"49672","0","pcp",48,23000,150.00,7000.00,1000.00,275.68,3068.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
260,"49672","0","pcp",48,24000,150.00,7000.00,1000.00,276.94,3000.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
261,"49672","0","pcp",48,25000,150.00,7000.00,1000.00,278.19,2932.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
262,"49672","0","pcp",48,26000,150.00,7000.00,1000.00,279.45,2864.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
263,"49672","0","pcp",48,27000,150.00,7000.00,1000.00,280.71,2796.50,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
264,"49672","0","pcp",48,28000,150.00,7000.00,1000.00,281.89,2732.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
265,"49672","0","pcp",48,29000,150.00,7000.00,1000.00,282.99,2673.25,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
266,"49672","0","pcp",48,30000,150.00,7000.00,1000.00,284.09,2613.75,0.00,0.00,5.90,3.04,0,14.90,15725.00,NULL,NULL
267,"54027","0","hp",12,0,150.00,12330.00,0.00,1274.64,0.00,0.00,0.00,5.90,3.05,0,0.00,15330.00,NULL,NULL
268,"54027","0","hp",24,0,150.00,12330.00,750.00,622.43,0.00,0.00,0.00,5.90,3.05,0,0.00,15330.00,NULL,NULL
269,"54027","0","hp",36,0,150.00,12330.00,750.00,426.72,0.00,0.00,0.00,5.90,3.05,0,0.00,15330.00,NULL,NULL
270,"54027","0","hp",42,0,150.00,12330.00,0.00,390.63,0.00,0.00,0.00,5.90,2.99,0,0.00,15330.00,NULL,NULL
271,"54027","0","hp",48,0,150.00,12330.00,0.00,346.56,0.00,0.00,0.00,5.90,2.99,0,0.00,15330.00,NULL,NULL
272,"54027","0","hp",60,0,150.00,12330.00,0.00,284.96,0.00,0.00,0.00,5.90,2.99,0,0.00,15330.00,NULL,NULL
273,"54027","0","pch",24,0,7825.00,12330.00,0.00,617.92,0.00,0.00,0.00,0.00,0.00,0,0.00,15330.00,NULL,NULL
274,"54027","0","pch",36,0,7825.00,12330.00,0.00,411.94,0.00,0.00,0.00,0.00,0.00,0,0.00,15330.00,NULL,NULL
275,"54027","0","pcp",24,6000,150.00,6725.00,750.00,371.00,6409.00,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
276,"54027","0","pcp",24,7000,150.00,6725.00,750.00,373.00,6358.00,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
277,"54027","0","pcp",24,8000,150.00,6725.00,750.00,375.00,6307.00,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
278,"54027","0","pcp",24,9000,150.00,6725.00,750.00,377.00,6256.00,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
279,"54027","0","pcp",24,10000,150.00,6725.00,750.00,379.00,6205.00,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
280,"54027","0","pcp",24,11000,150.00,6725.00,750.00,380.84,6158.25,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
281,"54027","0","pcp",24,12000,150.00,6725.00,750.00,382.67,6111.50,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
282,"54027","0","pcp",24,13000,150.00,6725.00,750.00,384.51,6064.75,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
283,"54027","0","pcp",24,14000,150.00,6725.00,750.00,386.34,6018.00,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
284,"54027","0","pcp",24,15000,150.00,6725.00,750.00,388.17,5971.25,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
285,"54027","0","pcp",24,16000,150.00,6725.00,750.00,390.67,5907.50,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
286,"54027","0","pcp",24,17000,150.00,6725.00,750.00,393.18,5843.75,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
287,"54027","0","pcp",24,18000,150.00,6725.00,750.00,395.68,5780.00,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
288,"54027","0","pcp",24,19000,150.00,6725.00,750.00,398.18,5716.25,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
289,"54027","0","pcp",24,20000,150.00,6725.00,750.00,400.68,5652.50,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
290,"54027","0","pcp",24,21000,150.00,6725.00,750.00,403.51,5580.25,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
291,"54027","0","pcp",24,22000,150.00,6725.00,750.00,406.35,5508.00,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
292,"54027","0","pcp",24,23000,150.00,6725.00,750.00,409.18,5435.75,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
293,"54027","0","pcp",24,24000,150.00,6725.00,750.00,412.02,5363.50,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
294,"54027","0","pcp",24,25000,150.00,6725.00,750.00,414.85,5291.25,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
295,"54027","0","pcp",24,26000,150.00,6725.00,750.00,417.18,5231.75,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
296,"54027","0","pcp",24,27000,150.00,6725.00,750.00,419.52,5172.25,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
297,"54027","0","pcp",24,28000,150.00,6725.00,750.00,421.85,5112.75,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
298,"54027","0","pcp",24,29000,150.00,6725.00,750.00,424.19,5053.25,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
299,"54027","0","pcp",24,30000,150.00,6725.00,750.00,426.52,4993.75,0.00,0.00,5.90,3.05,0,14.90,15330.00,NULL,NULL
300,"54027","0","pcp",30,6000,150.00,6725.00,750.00,323.91,5854.38,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
301,"54027","0","pcp",30,7000,150.00,6725.00,750.00,325.35,5807.62,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
302,"54027","0","pcp",30,8000,150.00,6725.00,750.00,327.52,5737.50,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
303,"54027","0","pcp",30,9000,150.00,6725.00,750.00,328.84,5695.00,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
304,"54027","0","pcp",30,10000,150.00,6725.00,750.00,330.81,5631.25,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
305,"54027","0","pcp",30,11000,150.00,6725.00,750.00,332.12,5588.75,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
306,"54027","0","pcp",30,12000,150.00,6725.00,750.00,334.10,5525.00,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
307,"54027","0","pcp",30,13000,150.00,6725.00,750.00,335.94,5465.50,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
308,"54027","0","pcp",30,14000,150.00,6725.00,750.00,338.70,5376.25,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
309,"54027","0","pcp",30,15000,150.00,6725.00,750.00,340.54,5316.75,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
310,"54027","0","pcp",30,16000,150.00,6725.00,750.00,343.30,5227.50,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
311,"54027","0","pcp",30,17000,150.00,6725.00,750.00,345.27,5163.75,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
312,"54027","0","pcp",30,18000,150.00,6725.00,750.00,348.23,5068.13,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
313,"54027","0","pcp",30,19000,150.00,6725.00,750.00,350.20,5004.38,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
314,"54027","0","pcp",30,20000,150.00,6725.00,750.00,353.15,4908.75,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
315,"54027","0","pcp",30,21000,150.00,6725.00,750.00,354.86,4853.50,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
316,"54027","0","pcp",30,22000,150.00,6725.00,750.00,357.43,4770.63,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
317,"54027","0","pcp",30,23000,150.00,6725.00,750.00,359.14,4715.38,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
318,"54027","0","pcp",30,24000,150.00,6725.00,750.00,361.70,4632.50,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
319,"54027","0","pcp",30,25000,150.00,6725.00,750.00,363.41,4577.25,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
320,"54027","0","pcp",30,26000,150.00,6725.00,750.00,365.97,4494.38,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
321,"54027","0","pcp",30,27000,150.00,6725.00,750.00,367.68,4439.12,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
322,"54027","0","pcp",30,28000,150.00,6725.00,750.00,370.24,4356.25,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
323,"54027","0","pcp",30,29000,150.00,6725.00,750.00,371.69,4309.50,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
324,"54027","0","pcp",30,30000,150.00,6725.00,750.00,373.86,4239.38,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
325,"54027","0","pcp",36,6000,150.00,6725.00,750.00,294.07,5223.25,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
326,"54027","0","pcp",36,7000,150.00,6725.00,750.00,295.58,5163.75,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
327,"54027","0","pcp",36,8000,150.00,6725.00,750.00,297.20,5100.00,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
328,"54027","0","pcp",36,9000,150.00,6725.00,750.00,298.82,5036.25,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
329,"54027","0","pcp",36,10000,150.00,6725.00,750.00,300.44,4972.50,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
330,"54027","0","pcp",36,11000,150.00,6725.00,750.00,302.38,4896.00,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
331,"54027","0","pcp",36,12000,150.00,6725.00,750.00,304.32,4819.50,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
332,"54027","0","pcp",36,13000,150.00,6725.00,750.00,306.27,4743.00,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
333,"54027","0","pcp",36,14000,150.00,6725.00,750.00,308.32,4662.25,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
334,"54027","0","pcp",36,15000,150.00,6725.00,750.00,310.42,4579.38,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
335,"54027","0","pcp",36,16000,150.00,6725.00,750.00,312.53,4496.50,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
336,"54027","0","pcp",36,17000,150.00,6725.00,750.00,314.58,4415.75,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
337,"54027","0","pcp",36,18000,150.00,6725.00,750.00,316.52,4339.25,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
338,"54027","0","pcp",36,19000,150.00,6725.00,750.00,318.46,4262.75,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
339,"54027","0","pcp",36,20000,150.00,6725.00,750.00,320.41,4186.25,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
340,"54027","0","pcp",36,21000,150.00,6725.00,750.00,322.35,4109.75,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
341,"54027","0","pcp",36,22000,150.00,6725.00,750.00,324.29,4033.25,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
342,"54027","0","pcp",36,23000,150.00,6725.00,750.00,326.23,3956.75,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
343,"54027","0","pcp",36,24000,150.00,6725.00,750.00,328.07,3884.50,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
344,"54027","0","pcp",36,25000,150.00,6725.00,750.00,329.85,3814.38,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
345,"54027","0","pcp",36,26000,150.00,6725.00,750.00,331.63,3744.25,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
346,"54027","0","pcp",36,27000,150.00,6725.00,750.00,333.41,3674.13,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
347,"54027","0","pcp",36,28000,150.00,6725.00,750.00,335.19,3604.00,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
348,"54027","0","pcp",36,29000,150.00,6725.00,750.00,336.97,3533.88,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
349,"54027","0","pcp",36,30000,150.00,6725.00,750.00,338.76,3463.75,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
350,"54027","0","pcp",42,6000,150.00,6725.00,750.00,263.40,5010.75,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
351,"54027","0","pcp",42,7000,150.00,6725.00,750.00,265.04,4934.25,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
352,"54027","0","pcp",42,8000,150.00,6725.00,750.00,267.23,4832.25,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
353,"54027","0","pcp",42,9000,150.00,6725.00,750.00,268.91,4753.62,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
354,"54027","0","pcp",42,10000,150.00,6725.00,750.00,271.28,4643.13,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
355,"54027","0","pcp",42,11000,150.00,6725.00,750.00,273.06,4560.25,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
356,"54027","0","pcp",42,12000,150.00,6725.00,750.00,275.34,4454.00,0.00,0.00,5.90,3.04,0,14.90,15330.00,NULL,NULL
